OrderID,SKU,Style,Category,Amount,Currency
171-5065107-7793119,JNE3634-KR-XL,JNE3634,kurta,511.0,INR
402-9874837-4557125,JNE3675-TU-L,JNE3675,Top,545.0,INR
408-8892348-9765950,JNE2199-KR-411-A-XXL,JNE2199,kurta,353.0,INR
408-6417023-0253911,SET184-KR-PP-XXL,SET184,Set,563.0,INR
404-6408992-6781106,JNE3468-KR-L,JNE3468,kurta,352.0,INR
408-0266080-9401113,J0213-TP-L,J0213,Top,599.0,INR
404-6096382-3389133,BL110-XL,BL110,Blouse,329.0,INR
405-9737320-3923530,J0008-SKD-XL,J0008,Set,1133.0,INR
402-7908398-5262750,SET288-KR-NP-XXL,SET288,Set,684.0,INR
403-8206114-6438765,SET110-KR-PP-L,SET110,Set,788.0,INR
404-6734371-2217151,MEN5031-KR-XXXL,MEN5031,kurta,549.0,INR
402-1037282-5400318,JNE3421-KR-N-M,JNE3421,kurta,399.0,INR
408-6497115-2636366,SET351-KR-NP-L,SET351,Set,599.0,INR
408-2311178-4563550,SET337-KR-NP-L,SET337,Set,874.0,INR
171-7904830-1900363,MEN5021-KR-XXL,MEN5021,kurta,533.0,INR
403-2867551-8904322,J0338-DR-L,J0338,Western Dress,744.0,INR
402-9688522-2179563,JNE3364-KR-1051-A-L,JNE3364,kurta,376.0,INR
406-9811989-3946709,JNE2153-KR-278-A-XL,JNE2153,kurta,424.0,INR
406-0361691-7797129,JNE3487-KR-XXL,JNE3487,kurta,362.0,INR
408-9628391-5712365,JNE3865-TP-XXXL,JNE3865,Top,599.0,INR
405-2266530-9531500,SET291-KR-PP-XXXL,SET291,Set,563.0,INR
408-3468189-1632369,JNE3704-KR-L,JNE3704,kurta,487.0,INR
402-8199412-5613164,J0378-SKD-XXL,J0378,Set,1099.0,INR
404-4084311-5014713,JNE3721-KR-XL,JNE3721,kurta,329.0,INR
405-4491602-9761902,J0308-DR-XXL,J0308,Western Dress,,
404-3973098-9107502,SET398-KR-PP-XXL,SET398,Set,1186.0,INR
404-8364446-3952321,J0157-DR-S,J0157,Western Dress,588.0,INR
408-4378624-3886712,JNE3799-KR-S,JNE3799,kurta,,
408-2058872-0942730,JNE2265-KR-501-S,JNE2265,kurta,329.0,INR
408-2058872-0942730,JNE3401-KR-M,JNE3401,kurta,259.0,INR
405-5489495-6651552,SET332-KR-PP-L,SET332,Set,549.0,INR
171-6816175-3049154,SET345-KR-NP-XL,SET345,Set,626.0,INR
408-7342331-1733136,JNE1525-KR-UDF19-A-XL,JNE1525,kurta,,
402-1721558-6618710,J0373-KR-M,J0373,kurta,570.48,INR
406-2138801-8731538,JNE3449-KR-XXXL,JNE3449,kurta,319.0,INR
408-0666162-2209142,J0006-SET-L,J0006,Ethnic Dress,899.0,INR
405-2729845-2846741,SET228-KR-PP-A-XXXL,SET228,Set,653.0,INR
407-6910434-1793162,MEN5023-KR-S,MEN5023,kurta,,
407-7361111-8973957,SET388-KR-NP-S,SET388,Set,1260.0,INR
406-2349830-7633129,SET333-KR-DPT-XL,SET333,Set,909.0,INR
404-5682813-1706729,SET172-KR-PP-B-M,SET172,Set,968.0,INR
171-0355946-6502712,SET268-KR-NP-XL,SET268,Set,788.0,INR
408-4929717-0247504,SET319-KR-NP-XL,SET319,Set,888.0,INR
408-4929717-0247504,SET378-KR-NP-XS,SET378,Set,1221.0,INR
407-8016372-7101131,SET344-KR-NP-S,SET344,Set,968.0,INR
407-2520173-9985116,MEN5002-KR-M,MEN5002,kurta,499.0,INR
408-2752424-0976355,MEN5006-KR-XXL,MEN5006,kurta,452.38,INR
406-6993846-8855562,SET363-KR-NP-XL,SET363,Set,1338.0,INR
405-5018129-4536368,JNE3794-KR-XXXL,JNE3794,kurta,517.0,INR
402-4976284-7401969,SET131-KR-NP-A-XXL,SET131,Set,,
408-9182064-6638723,SET203-KR-DPT-S,SET203,Set,449.0,INR
171-9163388-0505130,SET098-KR-PP-XL,SET098,Set,696.0,INR
171-4737030-9245958,JNE3614-KR-M,JNE3614,kurta,459.0,INR
402-3889665-2309117,J0201-TP-L,J0201,Top,625.0,INR
402-1771710-8988341,SET201-KR-NP-A-XXL,SET201,Set,595.0,INR
406-1146171-5116306,NW030-TP-PJ-XXL,NW030,Set,582.0,INR
405-4454054-5598720,SET273-KR-NP-XXXL,SET273,Set,612.0,INR
405-2826187-6916328,JNE3690-TU-L,JNE3690,Top,518.0,INR
404-5926144-0737167,J0247-SKD-S,J0247,Set,820.0,INR
407-0010438-9058746,SET347-KR-NP-XXXL,SET347,Set,801.0,INR
405-7730926-6032325,J0386-KR-XXXL,J0386,kurta,,
404-0072596-3665116,J0342-TP-L,J0342,Top,540.0,INR
406-8833813-9606757,SET363-KR-NP-L,SET363,Set,1338.0,INR
408-3892272-6235562,J0342-TP-M,J0342,Top,540.0,INR
171-9584070-4172351,J0198-TP-XXXL,J0198,Top,625.0,INR
402-1220435-6391519,JNE3500-KR-XXL,JNE3500,kurta,364.0,INR
404-5137687-4471546,JNE3510-KR-XL,JNE3510,kurta,429.0,INR
171-0065908-0641927,J0005-DR-XXL,J0005,Western Dress,899.0,INR
404-1694926-5861958,SET360-KR-NP-XXL,SET360,Set,1126.0,INR
402-5767256-6281114,SET110-KR-PP-S,SET110,Set,788.0,INR
402-5917367-0340362,J0416-DR-S,J0416,Western Dress,825.0,INR
402-6250862-8853945,SET310-KR-NP-XXL,SET310,Set,1213.0,INR
406-0002738-2742749,SET188-KR-NP-XS,SET188,Set,680.0,INR
403-6658095-6765934,J0096-KR-XS,J0096,kurta,568.0,INR
402-7304691-3952343,SET323-KR-NP-XXL,SET323,Set,939.0,INR
407-9183800-1013951,PJNE2100-KR-N-5XL,PJNE2100,kurta,458.0,INR
405-0930056-6437111,PJNE3068-KR-5XL,PJNE3068,kurta,692.0,INR
405-7472210-7516334,J0196-TP-XXL,J0196,Top,469.0,INR
403-3676854-5721945,SET187-KR-DH-XL,SET187,Set,599.0,INR
408-6618566-0057120,SET389-KR-NP-XL,SET389,Set,680.0,INR
406-3015774-3032307,SAR040,SAR040,Saree,989.0,INR
407-8925293-2306747,J0372-SKD-L,J0372,Set,1099.0,INR
405-7939580-3974740,J0376-SKD-S,J0376,Set,999.0,INR
402-1304000-3677964,JNE3518-KR-M,JNE3518,kurta,487.0,INR
403-7294367-8346767,J0095-SET-XXXL,J0095,Set,653.0,INR
403-7294367-8346767,NW004-TP-PJ-XXXL,NW004,Set,496.0,INR
406-3069661-8992322,J0167-KR-S,J0167,kurta,319.0,INR
405-6917473-7822701,SET374-KR-NP-XXXL,SET374,Set,,
407-1521483-6236364,SET331-KR-NP-M,SET331,Set,597.0,INR
407-3192826-3199543,SET356-KR-NP-L,SET356,Set,1099.0,INR
171-0201364-0214715,SET293-KR-NP-XXL,SET293,Set,692.0,INR
404-2222453-6739538,SET375-KR-NP-XXL,SET375,Set,696.0,INR
402-9211704-8331565,JNE3273-KR-XXL,JNE3273,kurta,499.0,INR
402-3020801-9225151,SET331-KR-NP-L,SET331,Set,597.0,INR
403-3917470-4280308,JNE3518-KR-XL,JNE3518,kurta,487.0,INR
403-3917470-4280308,JNE3476-KR-XL,JNE3476,kurta,363.0,INR
171-2628906-0061939,JNE3738-KR-XXXL,JNE3738,kurta,459.0,INR
406-3009249-7653118,JNE3465-KR-XS,JNE3465,kurta,486.0,INR
171-6395980-8828309,JNE3463-KR-XXXL,JNE3463,kurta,568.0,INR
404-1435490-1121140,MEN5032-KR-XXL,MEN5032,kurta,562.0,INR
402-7913336-9467565,SET380-KR-NP-L,SET380,Set,995.0,INR
408-7264030-5002700,J0230-SKD-M,J0230,Set,1112.0,INR
402-9348518-5984354,JNE3611-KR-XXXL,JNE3611,kurta,,
406-7955475-7819507,JNE3784-KR-M,JNE3784,kurta,458.0,INR
405-6675358-3715504,SET114-KR-PP-XS,SET114,Set,597.0,INR
406-7722012-4093964,J0385-KR-M,J0385,kurta,1249.0,INR
408-7616878-8551517,SET347-KR-NP-L,SET347,Set,801.0,INR
408-8068196-8707526,JNE3437-KR-XXL,JNE3437,kurta,,
407-2512537-5717124,JNE3065-KR-XXL,JNE3065,kurta,393.0,INR
406-3257301-5556318,J0343-DR-XXL,J0343,Western Dress,744.0,INR
402-7784273-3159533,J0119-TP-XL,J0119,Top,540.0,INR
405-7523500-6097912,J0334-TP-XL,J0334,Top,512.0,INR
171-0947491-1860302,J0236-SKD-XXL,J0236,Set,922.0,INR
407-9614308-2636322,J0126-SKD-XXXL,J0126,Set,818.0,INR
402-0721169-8180327,J0230-SKD-XL,J0230,Set,1112.0,INR
406-9129776-9779513,SET171-KR-NP-M,SET171,Set,792.0,INR
402-8123545-4535558,JNE3365-KR-1052-A-XXXL,JNE3365,kurta,358.1,INR
403-2561797-6193141,J0012-SKD-XXL,J0012,Set,1140.0,INR
406-4980665-9833930,J0308-DR-M,J0308,Western Dress,625.0,INR
405-9201316-2870743,J0117-TP-XXL,J0117,Top,518.0,INR
171-5702903-4981901,SET265-KR-NP-XS,SET265,Set,888.0,INR
406-6474243-1265115,SET433-KR-NP-XL,SET433,Set,666.0,INR
405-3523941-5355524,JNE3769-KR-L,JNE3769,kurta,487.0,INR
403-5082537-8368348,JNE3468-KR-XXXL,JNE3468,kurta,363.0,INR
408-6114783-6199528,J0154-DR-XXL,J0154,Western Dress,377.0,INR
408-6114783-6199528,J0154-DR-XS,J0154,Western Dress,377.0,INR
408-9630926-2785104,SET268-KR-NP-M,SET268,Set,,
403-5342526-7867558,MEN5019-KR-XXXL,MEN5019,kurta,,
404-2255125-4533134,SET333-KR-DPT-XS,SET333,Set,967.0,INR
171-5594281-0212357,SET110-KR-PP-XXXL,SET110,Set,788.0,INR
405-2872303-9941933,PJNE2171-KR-N-5XL,PJNE2171,kurta,700.96,INR
402-6464284-9643538,SET310-KR-NP-S,SET310,Set,1213.0,INR
407-2944929-6438702,SET219-KR-PP-XXXL,SET219,Set,662.0,INR
171-0362861-1228360,J0096-KR-XL,J0096,kurta,568.0,INR
404-5775216-5570767,JNE3562-KR-XXL,JNE3562,kurta,476.0,INR
171-2754000-1881907,JNE3745-KR-S,JNE3745,kurta,316.0,INR
403-8794854-0523518,JNE3795-KR-XS,JNE3795,kurta,517.0,INR
404-4680896-8003501,SET397-KR-NP-XXL,SET397,Set,1186.0,INR
405-8314081-3929157,JNE3365-KR-1052-A-M,JNE3365,kurta,376.0,INR
408-5094125-1397968,SET145-KR-NP-S,SET145,Set,715.0,INR
408-9898972-5365901,SET220-KR-PP-XL,SET220,Set,1099.0,INR
405-7907546-1330739,JNE3371-KR-XXXL,JNE3371,kurta,329.0,INR
405-7732656-4733913,JNE3487-KR-XXXL,JNE3487,kurta,362.0,INR
405-7732656-4733913,JNE3702-KR-XXXL,JNE3702,kurta,342.0,INR
405-7732656-4733913,JNE3461-KR-XXXL,JNE3461,kurta,363.0,INR
171-5431988-8713937,JNE3739-KR-L,JNE3739,kurta,459.0,INR
171-6687746-4020351,SET265-KR-NP-L,SET265,Set,888.0,INR
403-6782192-8968326,SET343-KR-NP-XXL,SET343,Set,916.0,INR
171-6640050-9516349,JNE3534-KR-XS,JNE3534,kurta,329.0,INR
402-5903377-6817119,J0094-KR-M,J0094,kurta,,
405-9099443-7445111,SET364-KR-NP-XXL,SET364,Set,,
408-3810333-4165930,JNE2265-KR-501-XL,JNE2265,kurta,329.0,INR
405-0881145-7742744,JNE3690-TU-S,JNE3690,Top,487.0,INR
403-7153786-2898705,SET347-KR-NP-XL,SET347,Set,801.0,INR
407-8176931-5052349,JNE1998-KR-311-S,JNE1998,kurta,280.95,INR
407-3305249-3442711,JNE3715-KR-S,JNE3715,kurta,283.0,INR
406-6143137-4946754,BL003-50BLACK,BL003,Blouse,419.0,INR
402-9138974-2250726,MEN5005-KR-XXXL,MEN5005,kurta,452.0,INR
402-9138974-2250726,MEN5028-KR-XXL,MEN5028,kurta,499.0,INR
408-4193711-8156307,J0215-BL-L,J0215,Blouse,0.0,INR
408-0902233-8069950,JNE3714-KR-L,JNE3714,kurta,0.0,INR
171-7821391-2118700,PJNE2199-KR-N-6XL,PJNE2199,kurta,431.0,INR
171-3764328-7297105,JNE3634-KR-M,JNE3634,kurta,511.0,INR
408-0738576-5377963,JNE3421-KR-N-L,JNE3421,kurta,399.0,INR
407-4549939-3485945,SET285-KR-SHA-XS,SET285,Set,499.0,INR
403-3597087-4521139,JNE3394-KR-A-XL,JNE3394,kurta,414.0,INR
171-9016873-6719541,SET356-KR-NP-XL,SET356,Set,1099.0,INR
402-1600884-0332308,JNE3468-KR-XXL,JNE3468,kurta,352.0,INR
402-0229417-2609936,J0343-DR-XXXL,J0343,Western Dress,744.0,INR
171-4573948-3966741,J0380-SKD-XXXL,J0380,Set,1438.0,INR
171-0211853-1251554,J0382-SKD-XL,J0382,Set,1173.0,INR
403-9724686-7777903,PJNE3399-KR-N-6XL,PJNE3399,kurta,486.0,INR
403-8306900-1833930,PJNE3068-KR-6XL,PJNE3068,kurta,692.0,INR
403-1632972-2861963,JNE3468-KR-XL,JNE3468,kurta,363.0,INR
171-1269122-8425943,J0236-SKD-S,J0236,Set,950.0,INR
406-3236326-4964331,JNE3799-KR-XS,JNE3799,kurta,666.0,INR
408-3364449-3401947,SET121-KR-NP-XS,SET121,Set,,
405-1515003-2007535,J0202-TP-XXL,J0202,Top,519.0,INR
408-8569813-9288333,J0014-LCD-S,J0014,Set,1199.0,INR
404-0867714-0772302,JNE3396-KR-XL,JNE3396,kurta,487.0,INR
402-1704468-7240327,JNE3609-KR-XXL,JNE3609,kurta,568.0,INR
407-1492215-2982709,JNE3775-KR-S,JNE3775,kurta,291.0,INR
404-4568279-0273125,J0301-TP-XXL,J0301,Top,463.0,INR
403-9752008-2541919,JNE3659-TP-N-L,JNE3659,Top,469.52,INR
403-3896686-3972343,JNE3652-TP-N-L,JNE3652,Top,339.0,INR
408-5238024-3207538,SET192-KR-NP-XXXL,SET192,Set,680.0,INR
402-7281943-2634753,J0336-TP-XXXL,J0336,Top,599.0,INR
402-9327280-6831502,SET187-KR-DH-M,SET187,Set,599.0,INR
405-8803159-2662729,JNE3409-KR-S,JNE3409,kurta,276.0,INR
405-8803159-2662729,SET345-KR-NP-S,SET345,Set,626.0,INR
406-9789934-2845967,JNE3800-KR-XL,JNE3800,Western Dress,771.0,INR
405-9399780-0313164,J0228-SKD-S,J0228,Set,1669.0,INR
404-9635079-7600310,J0119-TP-XXL,J0119,Top,540.0,INR
405-1693679-3068331,JNE3562-KR-XL,JNE3562,kurta,476.0,INR
402-4804971-8591532,JNE3818-KR-M,JNE3818,kurta,499.0,INR
402-4804971-8591532,JNE3712-TP-N-M,JNE3712,Top,518.0,INR
403-9610979-2949958,JNE3423-KR-XL,JNE3423,kurta,399.0,INR
404-7251284-9387528,J0023-TP-XXL,J0023,Top,399.0,INR
408-1348466-1321955,JNE2032-KR-205-XXXL,JNE2032,kurta,,
171-0490216-5028364,JNE3560-KR-L,JNE3560,kurta,487.0,INR
405-6836135-6312327,JNE3706-DR-L,JNE3706,Western Dress,413.0,INR
403-9835374-1565102,SET398-KR-PP-XS,SET398,Set,1186.0,INR
403-8625708-2309901,J0294-TP-XS,J0294,Top,396.0,INR
171-5550949-7914705,J0095-SET-XXL,J0095,Set,653.0,INR
408-9407260-0749114,JNE3463-KR-L,JNE3463,kurta,0.0,INR
408-4453138-1209128,JNE3546-KR-L,JNE3546,kurta,458.0,INR
402-4934568-7802706,JNE3764-KR-XL,JNE3764,kurta,487.0,INR
405-9862364-7636347,SET331-KR-NP-XXXL,SET331,Set,597.0,INR
405-7713713-9002732,J0278-SET-XXXL,J0278,Set,761.0,INR
405-7713713-9002732,SET319-KR-NP-XXXL,SET319,Set,835.0,INR
406-8536478-4581952,J0117-TP-S,J0117,Top,518.0,INR
404-6783850-0597940,JNE3870-DR-XL,JNE3870,Western Dress,721.0,INR
407-3030317-4521947,JNE3784-KR-L,JNE3784,kurta,458.0,INR
402-0093786-0156303,SET287-KR-NP-M,SET287,Set,666.0,INR
171-3705534-0250736,JNE3567-KR-L,JNE3567,kurta,399.0,INR
408-9408562-5254749,J0372-SKD-M,J0372,Set,1099.0,INR
171-9312177-9903551,J0139-KR-XXXL,J0139,kurta,399.0,INR
171-3255381-0489121,J0097-KR-XXXL,J0097,kurta,534.0,INR
408-5118229-6373917,JNE3399-KR-XL,JNE3399,kurta,0.0,INR
403-0707216-6170737,SET182-KR-DH-XXXL,SET182,Set,657.0,INR
402-0164950-5496362,SET304-KR-DPT-XL,SET304,Set,,
408-3649698-8803541,SET356-KR-NP-XXL,SET356,Set,1099.0,INR
405-3694403-2551528,SET110-KR-PP-XS,SET110,Set,788.0,INR
407-6114533-2816312,JNE3722-KR-L,JNE3722,kurta,280.0,INR
407-6002733-2903540,JNE3480-KR-M,JNE3480,kurta,249.0,INR
403-1068845-1092310,SET014-KR-PP-M,SET014,Set,818.0,INR
404-6763777-8680366,MEN5007-KR-M,MEN5007,kurta,475.0,INR
404-3190952-7345128,J0339-DR-XL,J0339,Western Dress,744.0,INR
407-4179560-9885921,JNE3784-KR-XXXL,JNE3784,kurta,458.0,INR
405-0654626-6276321,JNE3894-TP-M,JNE3894,Top,751.0,INR
403-9647049-8100304,JNE3543-KR-XL,JNE3543,kurta,368.0,INR
404-4911741-3341902,MEN5027-KR-XL,MEN5027,kurta,475.0,INR
404-1580706-8406729,MEN5006-KR-XL,MEN5006,kurta,475.0,INR
404-6525036-6681154,JNE3806-KR-L,JNE3806,kurta,521.0,INR
408-6862949-2369917,JNE3870-DR-XXXL,JNE3870,Western Dress,721.0,INR
408-1752203-1767518,SET349-KR-NP-XS,SET349,Set,939.0,INR
402-6953218-8797919,JNE3465-KR-XL,JNE3465,kurta,517.0,INR
407-3644990-7729144,J0343-DR-XL,J0343,Western Dress,744.0,INR
171-8345794-3569957,MEN5021-KR-M,MEN5021,kurta,533.0,INR
408-8140052-8753913,MEN5031-KR-S,MEN5031,kurta,549.0,INR
403-0373263-7181928,SET098-KR-PP-S,SET098,Set,696.0,INR
405-3139781-4240349,SET278-KR-NP-S,SET278,Set,1432.0,INR
404-4771108-9660348,JNE3294-KR-XXL,JNE3294,kurta,432.0,INR
407-4616863-5212363,SET363-KR-NP-M,SET363,Set,1338.0,INR
406-7524766-1454768,SET282-KR-PP-XXXL,SET282,Set,1033.0,INR
402-1038454-4297969,J0414-DR-XXXL,J0414,Western Dress,885.0,INR
408-8100357-3585904,JNE3506-KR-XXL,JNE3506,kurta,635.0,INR
403-1140011-7398736,MEN5001-KR-M,MEN5001,kurta,499.0,INR
403-1140011-7398736,MEN5022-KR-M,MEN5022,kurta,549.0,INR
403-1140011-7398736,MEN5023-KR-M,MEN5023,kurta,549.0,INR
403-1140011-7398736,MEN5030-KR-M,MEN5030,kurta,452.0,INR
171-2789156-5817163,MEN5003-KR-XXXL,MEN5003,kurta,449.0,INR
408-9259634-7565152,JNE3660-TP-N-S,JNE3660,Top,391.0,INR
402-6159360-3192305,JNE3407-KR-S,JNE3407,kurta,249.0,INR
406-4919920-0965963,SET359-KR-NP-L,SET359,Set,1099.0,INR
402-5821417-6985934,J0377-SKD-XXXL,J0377,Set,1099.0,INR
406-7489606-3781934,JNE3818-KR-XXL,JNE3818,kurta,499.0,INR
404-3628070-0647500,JNE3412-KR-XXL,JNE3412,kurta,399.05,INR
404-3628070-0647500,JNE3757-KR-XXL,JNE3757,kurta,463.81,INR
408-6069754-7397924,JNE3805-KR-S,JNE3805,kurta,0.0,INR
408-3692922-9946738,J0308-DR-XXXL,J0308,Western Dress,665.0,INR
171-7935921-7575568,SET184-KR-PP-S,SET184,Set,563.0,INR
404-4599488-8213952,JNE3825-KR-M,JNE3825,kurta,474.0,INR
S02-5278980-4327051,BL017-63BLACK,BL017,Blouse,,
171-2550230-3805124,J0098-TP-XXL,J0098,Top,413.0,INR
402-5852450-2129941,JNE2171-KR-437-S,JNE2171,kurta,495.0,INR
405-3054995-4312360,JNE3802-KR-L,JNE3802,kurta,459.0,INR
407-2538775-7502719,PJNE3399-KR-N-4XL,PJNE3399,kurta,486.0,INR
408-4235910-6012362,J0349-SET-XL,J0349,Set,801.0,INR
171-9839922-3832357,PJNE3440-KR-N-5XL,PJNE3440,kurta,527.0,INR
402-5550488-9916304,JNE3579-KR-L,JNE3579,kurta,280.95,INR
403-8565647-0953102,JNE3373-KR-M,JNE3373,kurta,376.0,INR
406-1092108-2639512,J0139-KR-XXL,J0139,kurta,399.0,INR
402-3270101-7657904,MEN5006-KR-L,MEN5006,kurta,452.38,INR
402-7078622-5609155,J0285-SKD-S,J0285,Set,1432.0,INR
407-5830946-0458753,JNE3724-KR-XL,JNE3724,kurta,499.0,INR
171-1148440-5117161,NW037-TP-SR-L,NW037,Set,449.0,INR
408-1336273-5938748,J0334-TP-S,J0334,Top,545.0,INR
171-9638653-2292340,BL001-50PINK,BL001,Blouse,419.0,INR
406-4110471-9710751,SET098-KR-PP-XXL,SET098,Set,696.0,INR
404-3475672-0623516,SET388-KR-NP-XXXL,SET388,Set,,
402-6638943-7023558,NW034-TP-PJ-XXXL,NW034,Set,613.0,INR
403-4121872-9661935,JNE3639-TP-N-XL,JNE3639,Top,487.0,INR
402-7081372-1053905,MEN5028-KR-XL,MEN5028,kurta,499.0,INR
402-7081372-1053905,MEN5011-KR-XL,MEN5011,kurta,499.0,INR
403-8349155-2308363,JNE3718-KR-L,JNE3718,kurta,406.0,INR
403-8349155-2308363,SET266-KR-NP-L,SET266,Set,737.0,INR
403-3794902-2627533,SET048-KR-NP-L,SET048,Set,648.0,INR
403-8342497-0727510,J0210-DR-XL,J0210,Ethnic Dress,783.0,INR
407-3205298-5473103,J0095-SET-XL,J0095,Set,653.0,INR
408-2548158-8811519,SET342-KR-NP-N-XXL,SET342,Set,0.0,INR
402-7355260-1275513,JNE3487-KR-L,JNE3487,kurta,362.0,INR
403-1691463-7067522,JNE3651-TP-N-M,JNE3651,Top,518.0,INR
408-7484954-7860326,J0002-SKD-XL,J0002,Set,1186.0,INR
408-0027611-3047556,J0004-SKD-XL,J0004,Set,1186.0,INR
408-0027611-3047556,J0234-SKD-L,J0234,Set,1213.0,INR
408-0027611-3047556,J0236-SKD-L,J0236,Set,922.0,INR
407-6157661-5199512,J0010-LCD-S,J0010,Set,951.43,INR
403-0085734-1665956,J0247-SKD-L,J0247,Set,820.0,INR
171-7399869-6383547,JNE3721-KR-XS,JNE3721,kurta,329.0,INR
402-9657774-4318743,JNE3160-KR-G-XXXL,JNE3160,kurta,685.0,INR
406-4946851-5210766,MEN5008-KR-XXL,MEN5008,kurta,499.0,INR
402-4205432-7587534,BL103-XL,BL103,Blouse,460.0,INR
406-8172747-6386706,MEN5029-KR-XL,MEN5029,kurta,,
408-3583941-7990727,J0281-SKD-XS,J0281,Set,1388.0,INR
406-3330230-6797916,JNE3861-DR-M,JNE3861,Western Dress,791.0,INR
403-7622558-2750701,JNE3739-KR-XL,JNE3739,kurta,459.0,INR
171-4759774-9917114,J0349-SET-XXL,J0349,Set,852.0,INR
171-2730956-8469920,SET183-KR-DH-XXXL,SET183,Set,1518.0,INR
407-4387699-2165163,JNE3865-TP-XL,JNE3865,Top,599.0,INR
404-9035115-5697167,SET199-KR-NP-L,SET199,Set,696.0,INR
406-6302630-1482741,J0006-SET-XXXL,J0006,Ethnic Dress,845.0,INR
408-5107980-7490767,JNE3334-KR-XXL,JNE3334,kurta,,
404-7406168-9217147,J0004-SKD-XXXL,J0004,Set,1115.0,INR
403-0802182-1109101,JNE3564-KR-XXL,JNE3564,kurta,487.0,INR
403-0309122-5817917,JNE3534-KR-XXXL,JNE3534,kurta,329.0,INR
405-6224180-2791517,JNE3620-KR-L,JNE3620,kurta,329.0,INR
171-2558577-3963545,JNE3795-KR-S,JNE3795,kurta,517.0,INR
403-2828148-2903504,SET358-KR-NP-XXL,SET358,Set,1092.0,INR
171-0790810-5096364,SET332-KR-PP-XL,SET332,Set,549.0,INR
403-7692763-8092362,JNE3691-TU-M,JNE3691,Top,625.0,INR
403-7692763-8092362,J0334-TP-M,J0334,Top,512.0,INR
407-8093398-2897154,JNE2205-KR-467-A-XXXL,JNE2205,kurta,329.0,INR
403-3917761-8428347,JNE3618-KR-L,JNE3618,kurta,399.0,INR
407-1409766-1003533,J0003-SET-S,J0003,Set,654.0,INR
406-6822577-5633910,SET364-KR-NP-L,SET364,Set,1126.0,INR
405-1930468-0215514,SET264-KR-NP-XXXL,SET264,Set,824.0,INR
S02-9107114-0460608,SET315-KR-PP-XL,SET315,Set,,
406-5601546-3935561,J0332-DR-XXL,J0332,Western Dress,699.0,INR
408-9593414-3493949,J0336-TP-M,J0336,Top,599.0,INR
407-6225862-7010732,JNE3805-KR-M,JNE3805,kurta,437.14,INR
408-0466342-6160313,J0158-DR-XL,J0158,Western Dress,0.0,INR
171-1411931-8695529,SET269-KR-NP-S,SET269,Set,824.0,INR
405-4665747-1707505,JNE2153-KR-278-A-XS,JNE2153,kurta,424.0,INR
405-2598876-9829123,PJNE3607-KR-5XL,PJNE3607,kurta,505.0,INR
404-4145876-7343530,NW009-ST-CP-XXXL,NW009,Set,586.0,INR
171-4531834-4554765,J0352-KR-XXL,J0352,kurta,635.0,INR
171-4076404-9258764,J0162-SKD-XXXL,J0162,Set,1186.0,INR
406-5539492-5425929,JNE3627-KR-L,JNE3627,kurta,318.0,INR
403-0004439-8848355,J0014-LCD-L,J0014,Set,1199.0,INR
405-2465068-7043535,JNE3803-KR-S,JNE3803,kurta,459.0,INR
402-4405416-1949113,JNE3437-KR-L,JNE3437,kurta,517.0,INR
402-4405416-1949113,JNE3718-KR-XL,JNE3718,kurta,406.0,INR
402-4405416-1949113,JNE3463-KR-XL,JNE3463,kurta,568.0,INR
402-5426483-2097950,SET313-KR-NP-XS,SET313,Set,1099.0,INR
405-2482384-0445932,SET239-KR-NP-XXL,SET239,Set,654.0,INR
407-7918584-3321167,NW030-TP-PJ-XL,NW030,Set,582.0,INR
404-9833102-2103502,JNE3543-KR-XS,JNE3543,kurta,368.0,INR
402-6585827-1554713,J0049-TP-XXXL,J0049,Top,329.0,INR
406-0956140-0012349,JNE3794-KR-XXL,JNE3794,kurta,517.0,INR
402-8104859-6526742,JNE3863-TU-L,JNE3863,Top,574.0,INR
171-1492122-0351528,J0181-TP-M,J0181,Top,399.0,INR
404-4220653-2914737,JNE3837-KR-L,JNE3837,kurta,635.0,INR
408-3011835-7100318,JNE3730-KR-XL,JNE3730,kurta,0.0,INR
405-7844536-8046762,J0301-TP-XL,J0301,Top,493.0,INR
405-7666513-9844302,PJNE3368-KR-5XL,PJNE3368,kurta,544.0,INR
403-4570436-2713939,J0342-TP-XXL,J0342,Top,540.0,INR
405-2646018-2081155,SET398-KR-PP-XL,SET398,Set,1115.0,INR
171-1718013-5317150,JNE3510-KR-L,JNE3510,kurta,429.0,INR
408-0034595-6967577,SET333-KR-DPT-L,SET333,Set,967.0,INR
408-1003182-7897956,JNE3399-KR-M,JNE3399,kurta,435.0,INR
406-9599371-7072353,SET316-KR-DPT-XXXL,SET316,Set,1149.0,INR
407-3533608-1886715,JNE3160-KR-G-XL,JNE3160,kurta,685.0,INR
408-8369778-8012338,JNE3773-KR-XL,JNE3773,kurta,280.0,INR
403-5744417-7365969,JNE3784-KR-XL,JNE3784,kurta,458.0,INR
404-6334429-8355529,J0004-SKD-L,J0004,Set,1115.0,INR
404-6186683-4267560,JNE3463-KR-XS,JNE3463,kurta,568.0,INR
171-9781886-4517125,J0346-SET-L,J0346,Set,478.0,INR
171-4844170-5617164,JNE3366-KR-1053-L,JNE3366,kurta,376.0,INR
406-1213742-7260349,J0285-SKD-XS,J0285,Set,1432.0,INR
